review_id,product_id,product_title,star_rating,review_headline,review_body
R33KDG1VN07DT0,B003HXK8KY,Fantastic Electronic Violin w/ Strings - Toy B/O,4.0,violin,This was actually a surprise when we found out it played music along when trying to play it.
R3DEGJBGF7JOXB,B000W7JWUA,The Settlers of Catan,5.0,Five Stars,gbest game NA
ROM6S0IZWFD3I,B000HN8D5E,"Power Wheels 00801-1778 Charger, 12 Volt",5.0,Five Stars,Works very good
R2BWBBR9HJZFEA,B003OYOWQW,Farmhouse Kids' Table and Chairs Set in Natural,5.0,Five Stars,Good unit as expected
R980LVZAPVD66,B00CC1LAJA,Lego Series 10 Baseball Fielder Mini Figure,5.0,Five Stars,I have many baseball players and fans in my family. This Lego guy was too cute to pass up.
R8IW8QDQYZ15,B00CDGA69Y,Fisher-Price Little People Disney Princess Klip Klop Stable,5.0,Five Stars,Worked as advertised!
R3JAWLHOVU2012,B00JM5GFQM,Disney Frozen Anna & Elsa Cool Tunes Sing Along Boombox With Microphone With Built In Tunes or Connect Your MP3,5.0,Five Stars,Perfect for a 5 year girl
R32NQ4ZT58O8ZF,B0062DS0YC,Yu-Gi-Oh! - Dark Magician Girl (CT2-EN004) - 2005 Collectors Tins - Limited Edition - Secret Rare,5.0,Five Stars,Very Nice
R1B4IQGGLD103R,B004XOATS2,"Harp Seal Pup - 10"" Seal by Wildlife Artists",5.0,Adorable!,Baby loves it!
RYO10TCILI1YP,B00IPDLXR8,"Educational Insights Math Trekker Multiplication/Division, Grades 3+",5.0,Five Stars,Daughter loves it
R2JU7DQPK2HV0Q,B00VULB778,Wizarding World of Harry Potter Quidditch Battery Operated Flying Golden Snitch Toy with Moving Wings,1.0,"My son was so excited to get this, but ...","My son was so excited to get this, but it only worked for 6 seconds. We retuned it for another, and the second one also worked for a second. The customer service was exceptional. They were very quick to get us our new product and ups picked up the broken One at our home."
R2981YOBGU2V9V,B00IVP11U4,Barbie Sisters Skipper Doll and Tiki Hut Playset,5.0,It is nice that the olleyball is attached to the net with ...,"My six year old daughter loves this playset.  It is nice that the olleyball is attached to the net with a little string, so it can't get lost.  There are lots of little accessories to help get the imagination going!  Party at the beach!"
R2POO0S8Z2GN3E,B004R7RFWI,FunKo POP Marvel: Hulk POP Toy Figure,5.0,Five Stars,My kid loved it!
R2ZT3TUXBZ03RU,B00B29OGJO,Anagram 230568 Nickelodeon Teenage Mutant Ninja Turtles Balloon Bouquet,2.0,Disappointing,Two of the balloons including the largest one had cuts and could not be used. By the time we realized there was a problem it was too late to replace them. My nephew was so disappointed.
R67SF6DD6ANN5,B00TIW7IHE,Disney Mickey Mouse Clubhouse Theme Jack In The Box Classic Tin Wind-up Toy,5.0,Five Stars,Cute little toy he loves it
R2WIPD8GMHF3QN,B00270VMO4,Melissa & Doug Sunny Patch Bug House,5.0,Good Product,Well made.
R2DF7C81XB38QC,B00MEDSBPM,ALEX Spa Metallic Hair Chalk Salon,2.0,Hard to Use,Didn't really work that well on our hair. Hard to use. Had to put a hard surface under the hair and the color didn't transfer very well.
RSD4O7K9W1X4X,B000232ZSA,Collector's Backgammon Game with Carrying Case,1.0,One Star,"Very poorly made, it was already falling apart when it arrived."
R1NOWUV3JXWZ61,B00P8C2UPS,Barwench Drunken Tower Drinking Game,1.0,One Star,To small
R2YBW9L85ETW1Q,B0042RTZRG,Fisher-Price Disney Mickey Mouse Sing & Giggle Mickey Clubhouse,5.0,"... it to make sure it works and it works great, I am very satisfied with the Sing & ...","I tested it to make sure it works and it works great, I am very satisfied with the Sing & Giggle Mickey.<br />Now I get to see my Great Nephew's eyes light up tomorrow because it's for his 1st birthday, and he loves Mickey."
R3Q2SQ0Y1VIB04,B00IN455XC,Melissa & Doug Big Picture Floor Pad A to Z Dinosaurs,5.0,"Great, quiet activity!","If you have children or grand kids that are crazy about dinosaurs like our are, this is a fun and quiet activity for them.  The pictures are very large and full of details. Our dino nuts loved them!"
R36A6I63ODZKMR,B00DA24M8Q,"31834gy Maisto Special Edition - Citroen 2cv (1952, 1:18, Gray) 31834 Diecast Car Model Auto Vehicle Die Cast Metal Iron Toy Transport",5.0,so cute perfect condition Thank You,so cute<br />perfect condition<br />Thank You!
REP6IXZM4ZQRC,B008SC8O64,LED Margarita Sunglasses - Green,5.0,Five Stars,fun!!
RPYKWKX6M1TVL,B00WUGTQDY,"CloudPets Talking Kitty - The Adorable, Huggable Pet to Keep in Touch Through the Cloud, Recordable Stuffed Animal",4.0,CloudPets are a great idea to stay in touch with the little ones!,"Its a great idea, my daughter loves it. I'm going to purchase the little puppy for my other daughter today. I do have just one complaint is why I only gave 4 stars. The CloudPet sometimes has to shut off and turned back on to receive messages. The toy will freeze up and make some weird noises. Once restarted it will work fine again. Not sure why this happens. I still think its a great idea and my daughter loves it and the youngest will too once she gets hers."
RX6RC0V3JENU1,B0054QSEK8,Inflatable Rainbow Ring Play Center Pool,4.0,I just didn't like being sprayed while I watched her play so I ...,"The spray tube feature hanging from the rainbow sprays everywhere because it won't straighten out and the rainbow leans, but my daughter didn't care about any of that. I just didn't like being sprayed while I watched her play so I had to rig the sprayer to get it to stay down."
R35OOPVTJEMGZC,B00551RXJK,Aeromax Jr. Cowboy Hat with Bandanna,5.0,Reach for the sky!,All that my son needs to pretend he's &#34;woody&#34;
R4CL36PEQMCN7,B004G0RWQK,The Original Lighting Antenna Flipping Spinning Tumble Buggy,5.0,Son loves it,My son can't put it down. He loves it.
R9DSAIO6MSAWS,B00DJDXZQG,Shrinky Dinks - Fashion Dolls,5.0,How fun is this,"DISCLAIMER:  I received a product discount for this review.<br />How fun is this? Shrinky Dinks Fashion Dolls! I love playing with Shrinky Dinks, and this kit allowed my granddaughter and I to play with together, creating our own fashion dolls. We had a great time, and will be looking at the other kits that are available. This is a great project for rainy afternoon."
R1LZE77UHF5VGH,B00VJKTLMS,Fisher-Price Nickelodeon Blaze and the Monster Machines Super Stunts Blaze,4.0,Fisher-Price Nickelodeon Blaze,"Big Bright Red and durable, Blaze is fun for children of all ages. Yes that means the parents too. I'm not familiar withe the cartoons but this is a a great character tie-in. The variety of stunts is impressive. Recommended for fans of the show or monster trucks in general."
R115TB12EMNQGV,B00KN0LYK2,swim school,5.0,Five Stars,Super great
RUOQXD83P3AZY,B00363UUNK,"Buffalo Games Shorelines, Apples for Sale - 500pc Jigsaw Puzzle",5.0,Delightful,Delightful puzzle to work. Puzzle shapes interlock well.
R2NHC0A0N4VO99,B002JAOJJ2,300 Assorted Magic: The Gathering MTG Basic Lands Cards,5.0,Good product. Quick delivery,"Received this yesterday. Got 303 basic lands, pretty well distributed among the five lands."
RRDRVI2GVJ1M2,B00LI7UZF4,Disney Stitch Tsum Tsum Plush - Mini - 3 1/2,3.0,I noticed one of the little cloth tab feet was ...,"I noticed one of the little cloth tab feet was cut off (after I removed the tags, so I don't think I could return it), but otherwise quality was as expected."
R9ASEIPLV4T7H,B0024MN626,Gundam MS-07B Gouf Ver 2.0 MG 1/100 Scale,5.0,Five Stars,Great
R1LGZR8KYRF7E1,B000PK4SKS,Dunn Rite Pro Volly Retrofit Pool Volleyball Kit,5.0,Five Stars,Excellent!!!!
R39WYBLPBZ5YH4,B00KHF99UA,"Kiddey Princess Castle Kids Play Tent - Indoor/Outdoor Pink Children Playhouse Great Gift Idea for Boys/Girls, Easy Set up and Storage, Best Quality,",5.0,gift for two and three year old girls,The girls love it!
R3UYFVIH8G4RPR,B00KTKZX1M,"Fun Classic Dump Truck Children's Kid's Toy Beach/Sandbox Truck Playset w/ Toy Truck, Sand Mold, Hand Tools (Colors May Vary)",5.0,Five Stars,Great item!
R1CZEN81U9RBDF,B00DJFV3E0,"Little Buddy Toys Nintendo Magikoopa 7"" Plush",5.0,Spectacular,Awsome plush recommend to any magi koopa fans
RO7OJYB058MQ5,B00WJOZ3X4,Holy Stone Original Battery Charger for F182 F182C F182S F183 H8C Quadcopter,5.0,Five Stars,"The charger works fine, as it is the one designed for the batteries ."
R3EZLJ2OUFJ2S6,B004C7MEWY,Melissa & Doug,4.0,But overall just an adorable chair and very happy with my purchase,My little granddaugher was just so so excited to open up her new chair and even she can carry (2-1/2 year old) when watching her older brothers in their various sports.  The only problem was the cup holder was a little small for the reusuable water bottle they have (not the plastic ones).  But overall just an adorable chair and very happy with my purchase.
R1S9LBFPQ3QY0W,B00JKZTEXU,Set of 2 Great Eastern Sonic the Hedgehog Plush - Silver Sonic & Jet The Hawk,5.0,Five Stars,my grandson love Plush so much I can taken out of his hand.
R3E8DPFQ40K1FG,B002HMW4LC,Black Lace Cat Mask & Ears,5.0,Five Stars,"I ordered by mistake, however decided to keep it because it's so cute"
R3AW8DD3AH26V4,B00O5A05RO,Tony Hawk Circuit Boards Remote Control Skateboard Halfpipe Ramp -Colours May Vary,5.0,Five Stars,good toy
R13IA29XWRV66R,B00OTJ5HZQ,"Intex Swim Center Inflatable Family Lounge Pool, 88 in X 85 in X 30 in",1.0,Quite an expensive swim!,Deflated after one use. It was awesome for those three hours.
R81AJCIXFDIS7,B00EQ59KPG,"Minnie Mouse Pinata, Pull String",3.0,Three Stars,Cute look. Strings doesnt work well
RFUKDE6EPW9N7,B00KRM3G8E,SLIM FOLIO STYLE COVER CASE IN PINK - UNIVERSAL FIT FOR- XELIO 9 Tablet,3.0,Nice.,Bought this for a friend.
R2C1TJZHRIGNSI,B00AWVNRUC,VTech Alphabet Apple,5.0,Five Stars,"My neise loves it, she will start pre school soon."
RMUFY3JST6DXC,B00WHO8KAY,"Gund Ramon Teddy Bear 18"" Plush",5.0,Five Stars,Super cute!
R3QBU7VR4RQ1TT,B004RSGCPI,"Little Tikes Easy Score Soccer, Hockey, Lacrosse Set with Net",1.0,"Cheaply made, pretend-play sports set","This set is poorly designed junk. The hockey puck does not slide on ordinary paved surfaces, nor would it work on grass. Useless. The soccer ball is pathetic. Its basically a dog toy sold in a set for kids. You can get a much better soccer ball for children at any sports store. As for the sticks and net, what you are getting is basically HALF of what you need to have any real fun. You get one net, and two sticks. But there are four attachments for those sticks: two hockey and two lacrosse. The attachments go on by way of a crude lock-in system that requires pushing very gently on a button-- to make the attachments go on-- but that requires a very HARD push to get them off again. My son and I could not get the lacrosse attachments off the sticks except by squeezing HARD on that button. Unfortunately, one of the buttons was squeezed so hard that it went in-- and did not pop back out again. Now that stick is junk. We have just one stick now and its staying on its lacrosse setting. You'll need to buy extra sticks if you want to enjoy this set with less stress, so that your hockey and lacrosse sticks are ready when your kids are and don't need to be changed. But I wouldn't even bother buying this set for its sticks because they are made from clunky metal-- why not just get your kids the right sized, lower-end equipment made from wood or plastic and that requires no assembly? The set makes enjoying sports horribly complicated.<br /><br />The net went together easily enough, but its not something I'd want to take apart and do over again each time they wanted to play. So it takes up a large part of our basement. What I dislike most about the set is the cheapness of the materials. It has great gift appeal: It was my preschooler's favorite birthday present and his 7-year-old brother was even excited when it was opened. The picture on the box had my kids giddy to take it out right away. But once we had it out, and realized how little there really was to play with, the qualityof which was all around inferior, our excitement waned and this toy will probably make an appearance in next year's yard sale. Its a flashy toy with excellent gift appeal: Its best use is pretend-play for little kids. But keep in mind it has all the caveats of a self-assembled toy."
R2WA04N834PKTO,B00CMQAVA4,Seasons Corpse in Body Bag,1.0,Skeleton does NOT laugh or light up as description says ...,Skeleton does NOT laugh or light up as description says it does. Noticed there is a deluxe model maybe that one lights up and laughs but this one says it does and DOES NOT!
R1U8Q06DBHXHT5,B00MJ8F2B8,LEGO Friends 41087 Bunny and Babies,4.0,This will be perfect for her stocking this Xmas,My daughter loves bunnies and loves Legos. This will be perfect for her stocking this Xmas. She enjoys these little sets and had fun putting them together. I'm glad they geared Legos toward girls! Smart move.
R2UD93ZZNIQNLH,B00B1LQ6ZA,Go Stones and Bowls Set with 8.8 millimeter (Size 32) Yunzi Double Convex Go Stones and Jujube Bowls,5.0,Five Stars,Nice professional packaging; high quality product.
RKL0DTC3B6NRJ,B005DS6V16,"Plastic Funny Nerd Glasses, Black Frame",3.0,Okay,Very cheaply made and the lenses are almost impossible to see out of and still function! We took out the lenses and still wore them and it worked out alright!
REXLH4S06YEOC,B002B9FIUU,MAYFLASH N64 Controller Adapter For Pc,3.0,works well if you have original nintendo controllers,does not work well with off-brand n64 controllers
R3DZ3Q598Y9ZWC,B004K6KM8A,Stacking Cups,5.0,Great gift,got these as a gift and they loved them. Parents were big fans of the green toys line.
R2MRVUFYDYDTSF,B00362MP1G,Giant 5 x 7 Inch Playing Cards,5.0,Cards,These cards are bigger then I thought lol. But great for kids math homework
R28314EHH0TAK2,B00WTGKI2I,Pokemon - Unfezant (81/108) - XY Roaring Skies - Reverse Holo,5.0,Satisfied.,"I ordered this for my son and it came very quickly in a nice, sturdy card protector. My son was very excited to add it to his collection. It was exactly as described and pictured."
RO3ZPASFCMNOS,B00J0RZJK0,Monster High New Scaremester Gigi Grant Doll (Discontinued by manufacturer),5.0,"she's not really one of my favorite, but she is to my daughter","she's not really one of my favorite, but she is to my daughter, so it makes me happy ,so thank you!"
R3A9NUM89UWJC9,B000H8GW2A,Rubies Flapper Beads-,5.0,Just what I was looking for.,Just bought these beads for a '20s dinner I'm attending. It's exactly what I was expecting; it wasn't too short (it goes several inches below my belly button).
R3CDZYA5WH9620,B000058TJ3,"Intex Swim Center Family Inflatable Pool, 120"" X 72"" X 22"", for Ages 6+",4.0,so not the best quality product around,"Under the sun, it deflates, so not the best quality product around.  But considering it's for a few mths (if that) during the summer, not too bad."
R2GVGUAKWM5SJ6,B005IUTKU8,"Athearn - HO RTR 40' 3-Bay Ribbed Hopper w/Load, B&O #10947",5.0,Five Stars,A number one.
R1409FMQTOF4CG,B008C0KXYS,Pound-O-Dice,5.0,Great is you need a ton of dice,"It's exactly what it says it is. Great is you need a ton of dice, or are buying for a gaming group."
R2C8Y1O3JJ87S5,B00N3O1TDW,"Cardinal Games, Trivia Box, Sons Of Anarchy",4.0,Four Stars,Great!!
R35YBXNHYSO2BR,B005VPR61U,Pets Rock 1000-Piece Puzzle,5.0,Five Stars,Excellent
R1WPNDUA78CIF6,B00LZKHYN0,"2 Packs Floureon 11.1V 1000mAh 3S 25C Li-Polymer Lipo RC Battery Pack with JST Plug Connector for RC Airplane, RC Helicopter, RC Car, RC Truck, RC Boat, RC Receiver, Remote Control",5.0,Great,Great little battries.
